Rank,Word,Percent,Cumulative
2361,criticism,0.006413733482127243,84.68213445216746
2362,gotten,0.006403949188351654,84.68853840135581
2363,regulation,0.00640193514823691,84.69494033650405
2364,sustain,0.00640165920300409,84.70134199570705
2365,maintenance,0.006398146849848764,84.7077401425569
2366,extraordinary,0.006390036342335001,84.71413017889924
2367,personnel,0.006387314440791136,84.72051749334003
2368,yard,0.00638351322192471,84.72690100656195
2369,video,0.006382637435193935,84.73328364399714
2370,precisely,0.006378923944498927,84.73966256794164
2371,vessel,0.006376461657678206,84.74603902959932
2372,personally,0.00637514452708644,84.7524141741264
2373,steam,0.006374470904609271,84.758788645031
2374,virtue,0.0063715856962901244,84.76516023072729
2375,transform,0.00636997231231735,84.7715302030396
2376,smooth,0.006369409585061644,84.77789961262467
2377,bind,0.006364089702746218,84.78426370232741
2378,billion,0.0063577274586759025,84.79062142978609
2379,unity,0.006352039053321178,84.79697346883941
2380,yep,0.006350480635902117,84.80332394947531
2381,budget,0.006345287234028937,84.80966923670934
2382,ally,0.006339308264036564,84.81600854497337
2383,shh,0.006336188725105755,84.82234473369847
2384,brave,0.006335002011190781,84.82867973570966
2385,horn,0.00633324701127736,84.83501298272094
2386,constantly,0.006331919973139903,84.84134490269408
2387,thief,0.006328709948159075,84.84767361264224
2388,flesh,0.00632561191036979,84.85399922455261
2389,breast,0.00632417339341533,84.86032339794602
2390,widely,0.006321378303358702,84.86664477624937
2391,delight,0.006321149828238689,84.87296592607761
2392,concrete,0.006320807440213569,84.87928673351783
2393,romantic,0.006320036176223424,84.88560676969405
2394,thrown,0.006318121480267062,84.89192489117431
2395,interaction,0.0063145824967702005,84.89823947367108
2396,stronger,0.0063107953520758426,84.90455026902316
2397,handsome,0.0063103285026003654,84.91086059752577
2398,scatter,0.006306327428398532,84.91716692495417
2399,rescue,0.00630528206398312,84.92347220701815
2400,department,0.006305168782354559,84.92977737580051
2401,commonly,0.006294150961225657,84.93607152676174
2402,bowl,0.006293581593900644,84.94236510835563
2403,cotton,0.006287799224485845,84.94865290758011
2404,flash,0.006283549464914744,84.95493645704502
2405,equivalent,0.006282932625066125,84.96121938967009
2406,import,0.006282807693015632,84.9675021973631
2407,biggest,0.006280558029741515,84.97378275539285
2408,danny,0.006278046633456915,84.9800608020263
2409,drove,0.006275408904130909,84.98633621093043
2410,punish,0.006269650618434884,84.99260586154887
2411,super,0.0062674434118618495,84.99887330496072
2412,register,0.0062627469919321705,85.00513605195266
2413,ensure,0.0062601587119819274,85.01139621066464
2414,liberal,0.006259872227016002,85.01765608289166
2415,nowhere,0.006253395815549243,85.02390947870721
2416,communicate,0.006253050057384149,85.03016252876459
2417,occasionally,0.006251758638467001,85.03641428740306
2418,beside,0.00625047817485784,85.04266476557792
2419,sub,0.006248959347892923,85.04891372492581
2420,mercy,0.006248732966920577,85.05516245789273
2421,spite,0.006245859893625206,85.06140831778636
2422,rely,0.00624469361655546,85.06765301140291
2423,consequently,0.006237347476125628,85.07389035887904
2424,expansion,0.006232163240500464,85.08012252211954
2425,cite,0.006226202751453266,85.08634872487099
2426,habit,0.00621476594230845,85.09256349081329
2427,resource,0.006214603372268999,85.09877809418556
2428,density,0.006212445354564101,85.10499053954013
2429,enterprise,0.00621131824722057,85.11120185778735
2430,shell,0.006206875969316073,85.11740873375666
2431,deposit,0.006204522546254671,85.12361325630292
2432,reputation,0.006202602746539719,85.12981585904946
2433,gross,0.00619890281266943,85.13601476186213
2434,bang,0.006195261293873846,85.142210023156
2435,shower,0.006194769801241639,85.14840479295724
2436,applause,0.006192174473550304,85.15459696743079
2437,hypothesis,0.00619150909553804,85.16078847652633
2438,giant,0.0061898807374352275,85.16697835726377
2439,efficiency,0.006188118431497328,85.17316647569527
2440,imply,0.0061875384951992725,85.17935401419047
2441,buck,0.0061780744945916935,85.18553208868505
2442,chose,0.006177227017272665,85.19170931570233
2443,recall,0.0061725024298022665,85.19788181813213
2444,prince,0.006164848203626631,85.20404666633576
2445,ceremony,0.006164617236007359,85.21021128357177
2446,era,0.006164551427415926,85.21637583499918
2447,mechanical,0.006164120792497092,85.22253995579167
2448,originally,0.006160981625525016,85.2287009374172
2449,commerce,0.006160263765734622,85.23486120118294
2450,ours,0.006146490502201618,85.24100769168514
2451,adequate,0.006146423235725134,85.24715411492086
2452,velocity,0.006145432774129766,85.253299547695
2453,extension,0.006145186466733216,85.25944473416173
2454,feeling,0.006137807258767603,85.2655825414205
2455,visible,0.006133767568695083,85.2717163089892
2456,corporate,0.00613327963679073,85.27784958862598
2457,rob,0.006133109284868227,85.28398269791086
2458,mechanism,0.006120626351246936,85.2901033242621
2459,household,0.0061174428539164955,85.29622076711603
2460,respectively,0.006108684650664331,85.3023294517667
2461,interrupt,0.006108547500484713,85.30843799926718
2462,crush,0.006108152809239257,85.31454615207642
2463,adjust,0.006107937515661499,85.32065408959208
2464,knee,0.006107220623454042,85.32676131021553
2465,alex,0.006089084835598184,85.33285039505112
2466,jimmy,0.006087677818259883,85.33893807286938
2467,london,0.00607877192269399,85.34501684479207
2468,sergeant,0.0060751989449949004,85.35109204373707
2469,pen,0.006071258820914058,85.35716330255798
2470,shore,0.006070814764362509,85.36323411732234
2471,gang,0.0060635181350777835,85.36929763545741
2472,poverty,0.006061032262825656,85.37535866772023
2473,faculty,0.006057133279161176,85.38141580099939
2474,frequent,0.006054396531031612,85.38747019753042
2475,wrap,0.006050897070728914,85.39352109460114
2476,administrative,0.0060482864039997156,85.39956938100514
2477,consistent,0.006045453516929515,85.40561483452207
2478,actor,0.006042813097520335,85.41165764761959
2479,continuous,0.00603994886733078,85.41769759648692
2480,replace,0.006034627062776829,85.42373222354969
2481,lean,0.006034365738881956,85.42976658928858
2482,photograph,0.006032687716649938,85.43579927700523
2483,sooner,0.0060303308127310044,85.44182960781797
2484,cease,0.006024992692950416,85.44785460051092
2485,anxiety,0.006021634179346373,85.45387623469027
2486,legislation,0.00602034107701244,85.45989657576729
2487,mill,0.006019108295181882,85.46591568406247
2488,defence,0.0060181008007768105,85.47193378486324
2489,dawn,0.006017014219031078,85.47795079908227
2490,naked,0.006016823004650418,85.48396762208692
2491,curse,0.006016684377649915,85.48998430646458
2492,funeral,0.006014390537306927,85.49599869700188
2493,west,0.00601437712007174,85.50201307412195
2494,remark,0.006013943382611201,85.50802701750456
2495,essentially,0.006011132073049932,85.51403814957762
2496,attribute,0.006010200985730594,85.52004835056334
2497,province,0.005997734727121256,85.52604608529046
2498,pilot,0.005995645660727556,85.53204173095119
2499,jim,0.005994969354842588,85.53803670030604
2500,logic,0.005994773426364435,85.5440314737324
2501,advertise,0.005994422729899584,85.5500258964623
2502,participation,0.0059940195698790655,85.55601991603218
2503,carbon,0.005993327761188532,85.56201324379337
2504,neglect,0.00598105252310574,85.56799429631648
2505,contribution,0.005976888321681945,85.57397118463817
2506,ease,0.005974808547861841,85.57994599318603
2507,frighten,0.005971975878688994,85.58591796906472
2508,specifically,0.005969841049797031,85.59188781011451
2509,fake,0.005969269263262311,85.59785707937777
2510,surrender,0.005962155481748517,85.60381923485953
2511,practically,0.005961492700021431,85.60978072755955
2512,consumption,0.0059587519117839305,85.61573947947133
2513,statistic,0.005954482478714642,85.62169396195004
2514,confess,0.005950969571127855,85.62764493152117
2515,tony,0.005948114624561331,85.63359304614573
2516,depression,0.005946990865627235,85.63954003701136
2517,clay,0.005943304077340075,85.64548334108869
2518,hung,0.00594209196125363,85.65142543304995
2519,detect,0.005941151494574833,85.65736658454452
2520,wherever,0.005937278388164303,85.66330386293268
2521,horrible,0.005934851169879989,85.66923871410256
2522,lab,0.005934766386166069,85.67517348048872
2523,behave,0.0059333983028681874,85.6811068787916
2524,freeze,0.005922145605758267,85.68702902439735
2525,advise,0.0059221352581649124,85.69295115965551
2526,predict,0.005920097348335628,85.69887125700384
2527,infection,0.005914776677614648,85.70478603368146
2528,humanity,0.005912322732976516,85.71069835641444
2529,translation,0.005901449086658042,85.7165998055011
2530,tank,0.005900563879265591,85.72250036938037
2531,lately,0.00589330877167124,85.72839367815205
2532,steady,0.005893074977897286,85.73428675312994
2533,substantial,0.005887189822643639,85.74017394295258
2534,privilege,0.005887178728888034,85.74606112168146
2535,salary,0.00588033993237801,85.75194146161384
2536,diet,0.005880202242774946,85.75782166385662
2537,colonial,0.0058722454688720175,85.7636939093255
2538,float,0.005862455705849599,85.76955636503135
2539,protest,0.005861544905475553,85.77541790993682
2540,chairman,0.005858674973782931,85.7812765849106
2541,neighborhood,0.00585823780461474,85.78713482271522
2542,mid,0.005855507793446271,85.79299033050866
2543,nonsense,0.005855257807390505,85.79884558831606
2544,storage,0.005842017182368986,85.80468760549843
2545,chatter,0.00583944318834939,85.81052704868678
2546,pity,0.005835776040609595,85.81636282472739
2547,rear,0.0058289953561295686,85.82219182008352
2548,organic,0.005828819521916702,85.82802063960544
2549,pump,0.005824558109335115,85.83384519771478
2550,clothe,0.005813618876235272,85.83965881659101
2551,talent,0.005809986167651778,85.84546880275866
2552,log,0.0058071037045758335,85.85127590646323
2553,slight,0.005804977206180112,85.85708088366941
2554,seize,0.005798184542064071,85.86287906821147
2555,trail,0.005796674724178988,85.86867574293565
2556,sheriff,0.00579348392287769,85.87446922685852
2557,sweetheart,0.005790727942408317,85.88025995480093
2558,classic,0.005785400078052793,85.88604535487899
2559,burden,0.0057837268852414855,85.89182908176423
2560,copper,0.005781584286521616,85.89761066605075
2561,diagnosis,0.005779133194249378,85.903389799245
2562,fever,0.005777696669594269,85.9091674959146
2563,spare,0.00577685245257002,85.91494434836717
2564,satisfaction,0.005773753098480907,85.92071810146565
2565,breed,0.005773197991487942,85.92649129945714
2566,rarely,0.005771857796046159,85.93226315725319
2567,educate,0.0057702612525996014,85.93803341850578
2568,conscious,0.0057676207840244385,85.94380103928981
2569,odd,0.005766512187559799,85.94956755147737
2570,punch,0.005764089715405119,85.95533164119277
2571,classical,0.005762012089146312,85.96109365328192
2572,cap,0.005755711685197251,85.96684936496712
2573,spy,0.005747373720846502,85.97259673868797
2574,adapt,0.005746169215195545,85.97834290790317
2575,steve,0.005745591752253777,85.98408849965543
2576,bark,0.005738009565060776,85.98982650922049
2577,boot,0.005736309810719624,85.9955628190312
2578,via,0.005735614345958666,86.00129843337717
2579,barely,0.005730019958265034,86.00702845333544
2580,transition,0.005727187060676457,86.01275564039611
2581,phrase,0.005724173233990976,86.0184798136301
2582,deed,0.0057228184422724124,86.02420263207236
2583,incredible,0.005721162326997272,86.02992379439935
2584,theoretical,0.0057208298166020475,86.03564462421595
2585,illness,0.005715402575390773,86.04136002679134
2586,disappoint,0.005715193554832255,86.04707522034617
2587,van,0.005714409401425349,86.0527896297476
2588,ultimate,0.005711996499993112,86.05850162624759
2589,exceed,0.005710894990229695,86.06421252123782
2590,studio,0.005706177075596356,86.06991869831342
2591,lip,0.005705786646548402,86.07562448495996
2592,qualify,0.005700412273349293,86.08132489723332
2593,chip,0.005700194121842799,86.08702509135516
2594,fantastic,0.005696922842796189,86.09272201419796
2595,compel,0.005690548268541752,86.0984125624665
2596,pipe,0.0056882071739849625,86.1041007696405
2597,beam,0.005687995201590989,86.1097887648421
2598,arrival,0.0056824704076358385,86.11547123524973
2599,alien,0.005681286572740799,86.12115252182247
2600,inquiry,0.005673885120614648,86.12682640694308
2601,cigarette,0.005672084836624873,86.1324984917797
2602,whistle,0.005670021567200527,86.1381685133469
2603,minority,0.005668962978480882,86.14383747632537
2604,mount,0.005666849782262356,86.14950432610763
2605,pro,0.00566550897389762,86.15516983508152
2606,revenue,0.005664654002666327,86.1608344890842
2607,random,0.005662576174124334,86.16649706525831
2608,goddamn,0.005658471904978672,86.17215553716329
2609,sarah,0.005653831188618037,86.17780936835192
2610,symbol,0.005651454587841662,86.18346082293976
2611,musical,0.005648505978694612,86.18910932891846
2612,holiday,0.005647230447316976,86.19475655936579
2613,corn,0.005643273961948924,86.20039983332774
2614,drama,0.005638832625822464,86.20603866595356
2615,assess,0.005638653430014719,86.21167731938357
2616,restrict,0.005637240085415828,86.21731455946899
2617,liability,0.00563537796278082,86.22294993743176
2618,mask,0.005632748382021631,86.22858268581379
2619,vital,0.005629934529926243,86.23421262034371
2620,lonely,0.005628764510504615,86.23984138485422
2621,hall,0.005625490979141157,86.24546687583336
2622,slept,0.005624877855367983,86.25109175368873
2623,grandfather,0.005622409872625789,86.25671416356136
2624,draft,0.005620072802351153,86.2623342363637
2625,interior,0.005612029263291759,86.26794626562699
2626,exclude,0.0056066883049576055,86.27355295393194
2627,sue,0.005604217375963215,86.2791571713079
2628,bedroom,0.005601154947831218,86.28475832625573
2629,stolen,0.005600876013126964,86.29035920226886
2630,mommy,0.0055974755858187435,86.29595667785468
2631,del,0.005594152124494951,86.30155082997918
2632,variation,0.005593474178627706,86.3071443041578
2633,cheap,0.005589345178639368,86.31273364933644
2634,cheese,0.0055860840477728055,86.31831973338421
2635,temporary,0.005585547482910454,86.32390528086712
2636,export,0.005569570701127564,86.32947485156825
2637,characterize,0.005569539628104747,86.33504439119635
2638,tap,0.005567600065195696,86.34061199126154
2639,worthy,0.005566758172135016,86.34617874943368
2640,marine,0.005559580822178963,86.35173833025586
2641,ugly,0.005552329881226102,86.35729066013708
2642,proposal,0.005549528878044429,86.36284018901513
2643,recovery,0.005548055810209793,86.36838824482534
2644,invest,0.005547245302922556,86.37393549012826
2645,testimony,0.005542294468163762,86.37947778459642
2646,pleasant,0.005540687254711948,86.38501847185113
2647,dick,0.005538277841667898,86.39055674969279
2648,creative,0.005534807194651221,86.39609155688744
2649,readily,0.005534629480985207,86.40162618636843
2650,robert,0.005533080783196492,86.40715926715163
2651,monkey,0.005532174162751279,86.41269144131438
2652,heavily,0.005527364793156346,86.41821880610753
2653,minister,0.005523982483290796,86.42374278859083
2654,badly,0.00552356834205465,86.42926635693289
2655,substitute,0.005516544366551839,86.43478290129944
2656,prize,0.005513677975254719,86.4402965792747
2657,mutual,0.00551254997437863,86.44580912924908
2658,lion,0.005509033469231661,86.45131816271832
2659,jealous,0.0055045920223144446,86.45682275474064
2660,orange,0.005500747911868413,86.46232350265251
2661,harder,0.0054989732503083,86.46782247590282
2662,increasingly,0.005497877191849742,86.47332035309466
2663,richard,0.005492397559850027,86.47881275065451
2664,cattle,0.00548978372927402,86.48430253438379
2665,fold,0.005488942385430182,86.48979147676921
2666,consult,0.00548843514332384,86.49527991191253
2667,revolutionary,0.00548562565446348,86.50076553756699
2668,majesty,0.0054827342792547595,86.50624827184625
2669,relieve,0.005481708814529185,86.51172998066077
2670,structural,0.005479530078441652,86.51720951073922
2671,accurate,0.005476099523051313,86.52268561026227
2672,raw,0.0054723681277070715,86.52815797838998
2673,assumption,0.005467344954589001,86.53362532334458
2674,fleet,0.00546456607441591,86.539089889419
2675,exposure,0.005464007287812854,86.54455389670682
2676,outline,0.00545719921938221,86.5500110959262
2677,radiation,0.005454457789833611,86.55546555371603
2678,pitch,0.005453115296956483,86.56091866901299
2679,abroad,0.005451772378118213,86.56637044139111
2680,emotion,0.005449486574529866,86.57181992796565
2681,goodness,0.005442772641019309,86.57726270060667
2682,spin,0.005438729830874574,86.58270143043754
2683,analyze,0.005438373070206973,86.58813980350774
2684,imperial,0.0054298962014301955,86.59356969970918
2685,cloth,0.00542752896936893,86.59899722867854
2686,exhaust,0.0054202633469124335,86.60441749202545
2687,furnish,0.005417120037532315,86.60983461206298
2688,billy,0.00541663419182158,86.6152512462548
2689,efficient,0.005416441456561458,86.62066768771136
2690,warrant,0.0054151236015291745,86.62608281131288
2691,counter,0.005409601981058876,86.63149241329394
2692,thereby,0.0054051086572013025,86.63689752195114
2693,overcome,0.005397837843379771,86.64229535979452
2694,bullshit,0.005394496015415937,86.64768985580993
2695,reign,0.00538954479675274,86.65307940060669
2696,disgust,0.0053867236843548605,86.65846612429104
2697,ate,0.0053867044377535886,86.66385282872879
2698,integrate,0.005385557418216105,86.66923838614701
2699,railway,0.005378338917251125,86.67461672506427
2700,separation,0.005377987707075779,86.67999471277135
2701,tension,0.005375963590000823,86.68537067636134
2702,radical,0.0053757015404028545,86.69074637790175
2703,flag,0.005370772081995782,86.69611714998375
2704,cough,0.005368445144801224,86.70148559512855
2705,outer,0.005367608569450746,86.706853203698
2706,unto,0.005362434979159883,86.71221563867716
2707,mineral,0.0053493846657912516,86.71756502334296
2708,prevail,0.005348893545832536,86.72291391688879
2709,jane,0.005345905474187307,86.72825982236297
2710,deputy,0.00534535072424205,86.73360517308721
2711,cancel,0.005344333808286836,86.7389495068955
2712,glance,0.0053437902852783905,86.74429329718077
2713,useless,0.005343625192161155,86.74963692237294
2714,princess,0.0053424949045654474,86.75497941727751
2715,constitutional,0.0053423513939762435,86.76032176867149
2716,lee,0.005341601660140674,86.76566337033162
2717,measurement,0.00533960366368366,86.77100297399531
2718,farmer,0.005337605649114886,86.77634057964443
2719,nineteenth,0.005334838440466702,86.78167541808489
2720,arch,0.005333736755966251,86.78700915484086
2721,swing,0.005332743004912849,86.79234189784577
2722,sheep,0.0053311761680642925,86.79767307401384
2723,ultimately,0.005328141397002863,86.80300121541084
2724,liver,0.005327548733127944,86.80832876414398
2725,honestly,0.005320498656128751,86.81364926280011
2726,pot,0.005317618805169239,86.81896688160528
2727,football,0.005317048970655885,86.82428393057593
2728,conceive,0.005307017597557747,86.82959094817349
2729,remote,0.005302757597466859,86.83489370577095
2730,precious,0.005294942889405392,86.84018864866036
2731,flood,0.005293892570868918,86.84548254123123
2732,betray,0.005293014285500108,86.85077555551673
2733,enormous,0.005289054017667339,86.8560646095344
2734,miracle,0.0052882461853168364,86.86135285571972
2735,excess,0.005286005969436269,86.86663886168915
2736,execution,0.005285886709137205,86.87192474839829
2737,eternal,0.005282845525894563,86.87720759392418
2738,plastic,0.005282540123556558,86.88249013404774
2739,attain,0.0052816106228372375,86.88777174467057
2740,cooperation,0.005279361713929382,86.8930511063845
2741,diamond,0.005277854630027049,86.89832896101453
2742,treasure,0.00527723121999501,86.90360619223452
2743,twist,0.005275814815471828,86.90888200705
2744,pile,0.005275180710147473,86.91415718776014
2745,identification,0.005264147590962266,86.9194213353511
2746,climate,0.005262040959469716,86.92468337631057
2747,tommy,0.005260803641718055,86.92994417995229
2748,boil,0.00525735237133281,86.93520153232362
2749,acute,0.005253023267741318,86.94045455559136
2750,behalf,0.005238873008366059,86.94569342859972
2751,confine,0.005237681141517552,86.95093110974125
2752,potato,0.005236236974303851,86.95616734671555
2753,hill,0.005235374639096682,86.96140272135464
2754,attractive,0.005234896134545479,86.96663761748918
2755,intensity,0.005233727208093942,86.97187134469728
2756,library,0.0052324824719751735,86.97710382716926
2757,fuckin,0.005228809250503469,86.98233263641976
2758,oblige,0.005227604356231745,86.98756024077599
2759,narrative,0.005226917305119682,86.99278715808111
2760,programme,0.005222327344271616,86.99800948542538
2761,survival,0.00522151037179767,87.00323099579718
2762,logical,0.0052205419154849955,87.00845153771267
2763,emphasize,0.005213957866663829,87.01366549557933
2764,dish,0.00520866634615569,87.01887416192548
2765,collapse,0.005207602668919333,87.0240817645944
2766,altogether,0.005204824923766768,87.02928658951816
2767,battery,0.0052047502843228415,87.03449133980249
2768,decade,0.0052041957272351835,87.03969553552972
2769,peculiar,0.00520304376964707,87.04489857929936
2770,vertical,0.005202273101571852,87.05010085240093
2771,absorb,0.005201899757200669,87.05530275215813
2772,embrace,0.005200524587892681,87.06050327674602
2773,peak,0.005199237837605481,87.06570251458362
2774,literally,0.005196794393469778,87.07089930897709
2775,matrix,0.0051966179309742375,87.07609592690807
2776,sink,0.005195899738945515,87.08129182664702
2777,apple,0.005192420879654918,87.08648424752667
2778,compound,0.005190002620717486,87.09167425014739
2779,speaker,0.005188314183374207,87.09686256433076
2780,electronic,0.005186709545244009,87.102049273876
2781,melt,0.005184291983508995,87.10723356585952
2782,scope,0.0051769385381180925,87.11241050439763
2783,belt,0.005172519594877162,87.11758302399251
2784,stir,0.005164072790155889,87.12274709678266
2785,assault,0.00516218992895411,87.12790928671161
2786,revenge,0.005159928074445232,87.13306921478606
2787,biological,0.005158229709179265,87.13822744449524
2788,con,0.005157745757264466,87.1433851902525
2789,crop,0.005156738209136884,87.14854192846164
2790,profile,0.005153107970931906,87.15369503643257
2791,package,0.005141040113819048,87.15883607654638
2792,russian,0.005140784072644052,87.16397686061902
2793,intense,0.005139982795121728,87.16911684341414
2794,johnny,0.005139809624180663,87.17425665303833
2795,tune,0.005137830807905272,87.17939448384624
2796,foster,0.005136302323337442,87.18453078616957
2797,abstract,0.005134388973308395,87.18966517514288
2798,disorder,0.00513346893626999,87.19479864407914
2799,crystal,0.005130239611886876,87.19992888369103
2800,framework,0.005121689955543788,87.20505057364657
2801,junior,0.005119518259194168,87.21017009190577
2802,conscience,0.0051193615701030535,87.21528945347588
2803,nail,0.005119162238641995,87.22040861571452
2804,wipe,0.005118932841349492,87.22552754855587
2805,commitment,0.005115047664899974,87.23064259622078
2806,grandma,0.00511439276009395,87.23575698898087
2807,enhance,0.005108132231501758,87.24086512121237
2808,conception,0.0051064358883769045,87.24597155710075
2809,echo,0.005104771171968735,87.25107632827272
2810,vein,0.005101639903443934,87.25617796817616
2811,flame,0.005096259524654067,87.26127422770081
2812,perception,0.005094027870457098,87.26636825557127
2813,compromise,0.005091459273429639,87.2714597148447
2814,manifest,0.005085315162268409,87.27654503000696
2815,inspector,0.00508134271637736,87.28162637272334
2816,flee,0.005078160327926777,87.28670453305126
2817,torture,0.005072510709725989,87.29177704376099
2818,dumb,0.0050694905745041355,87.29684653433549
2819,chap,0.005068587631792159,87.30191512196728
2820,mixture,0.0050629706676576704,87.30697809263494
2821,rope,0.005061140003788393,87.31203923263872
2822,piano,0.005058223928316356,87.31709745656704
2823,east,0.005056250668445108,87.32215370723549
2824,partial,0.0050550182092586535,87.32720872544475
2825,brand,0.005051399543030355,87.33226012498778
2826,electrical,0.005050630397115098,87.3373107553849
2827,magnetic,0.005046005329583936,87.3423567607145
2828,illegal,0.005042932091002545,87.3473996928055
2829,shelter,0.005042593765964277,87.35244228657146
2830,grateful,0.005041697140376591,87.35748398371183
2831,consumer,0.005037890260355781,87.36252187397218
2832,rip,0.005034082487257691,87.36755595645944
2833,pal,0.005033741314452881,87.37258969777389
2834,routine,0.005032864666958291,87.37762256244085
2835,virus,0.0050326009110762395,87.38265516335193
2836,identical,0.005030665930264884,87.38768582928219
2837,gender,0.005022948677069773,87.39270877795926
2838,preach,0.005018465898899187,87.39772724385816
2839,diameter,0.00501383378932637,87.40274107764748
2840,shortly,0.005012387917648344,87.40775346556512
2841,charity,0.005006562441725397,87.41276002800684
2842,weigh,0.005004810708565199,87.41776483871541
2843,profession,0.005003801272742948,87.42276863998816
2844,massive,0.005003323757950859,87.42777196374611
2845,martin,0.004980000076184967,87.4327519638223
2846,incorporate,0.00497920844483282,87.43773117226714
2847,economics,0.004971051374705658,87.44270222364185
2848,namely,0.0049704271626039515,87.44767265080445
2849,quietly,0.00496024955835051,87.4526329003628
2850,confusion,0.004958527334002732,87.4575914276968
2851,accordingly,0.0049561674630162564,87.46254759515982
2852,cabinet,0.004956042160782571,87.4675036373206
2853,functional,0.004955046444663442,87.47245868376527
2854,theater,0.00495412845290847,87.47741281221818
2855,wander,0.0049533400315475255,87.48236615224972
2856,admire,0.004952135741019638,87.48731828799075
2857,architecture,0.004942493033431397,87.49226078102417
2858,snake,0.00494074542182722,87.497201526446
2859,definite,0.004940106728610291,87.50214163317462
2860,civilization,0.004939709352103417,87.50708134252672
2861,intervention,0.004936014925501665,87.51201735745222
2862,murderer,0.004933956968079123,87.5169513144203
2863,ash,0.004926464030106628,87.5218777784504
2864,sixty,0.004918933634011026,87.52679671208442
2865,interfere,0.004918571937827742,87.53171528402224
2866,bend,0.0049180648577470225,87.53663334887999
2867,jake,0.004916254905871644,87.54154960378585
2868,persuade,0.0049149590360308614,87.54646456282188
2869,dominate,0.004913955336919765,87.5513785181588
2870,collective,0.004912852435910535,87.5562913705947
2871,jurisdiction,0.004903064472649537,87.56119443506735
2872,jacket,0.004902986504450845,87.5660974215718
2873,significantly,0.004901359578163942,87.57099878114997
2874,circumstance,0.004900630183145212,87.57589941133311
2875,dispute,0.004896320337719015,87.58079573167083
2876,currently,0.004895765587593345,87.58569149725842
2877,transportation,0.004894249217486563,87.59058574647591
2878,brush,0.004894242841926057,87.59547998931784
2879,helpful,0.00489377913185415,87.60037376844969
2880,transmission,0.004885171689262773,87.60525894013895
2881,lend,0.004882703239055393,87.61014164337801
2882,destiny,0.004878855275979255,87.61502049865399
2883,retreat,0.004877141848490162,87.61989764050249
2884,anxious,0.004876183974092316,87.62477382447658
2885,reporter,0.004871001517412235,87.62964482599399
2886,railroad,0.004870020435575496,87.63451484642957
2887,alliance,0.00486989318562519,87.6393847396152
2888,candidate,0.0048695985075721294,87.64425433812276
2889,tribe,0.004868552387839577,87.6491228905106
2890,suggestion,0.0048683999491301545,87.65399129045973
2891,bust,0.004868236894912098,87.65885952735464
2892,grey,0.004862862063284014,87.66372238941793
2893,presentation,0.0048613432921319035,87.66858373271006
2894,scientist,0.004860626590448924,87.6734443593005
2895,amongst,0.0048604171766015725,87.6783047764771
2896,sympathy,0.004857131057374099,87.68316190753448
2897,criteria,0.004856748945296694,87.68801865647978
2898,phenomenon,0.004852836502264433,87.69287149298205
2899,linear,0.004850134161680605,87.69772162714374
2900,drill,0.004841116992273853,87.702562744136
2901,verse,0.004838297505132556,87.70740104164113
2902,occupation,0.004837479895621879,87.71223852153676
2903,pin,0.004836596086665806,87.71707511762342
2904,eddie,0.004836512539951028,87.72191163016338
2905,compete,0.004836167737195053,87.72674779790057
2906,deck,0.004835637488365867,87.73158343538894
2907,powder,0.004833228297439098,87.73641666368638
2908,invent,0.00482650469762784,87.74124316838402
2909,injure,0.004823494218146319,87.74606666260216
2910,county,0.004818890642876656,87.75088555324504
2911,insert,0.004813510209757139,87.7556990634548
2912,transmit,0.004807341082437061,87.76050640453724
2913,sufficiently,0.004798016313785603,87.76530442085102
2914,contest,0.004795497390911114,87.77009991824194
2915,fee,0.004795135072083847,87.77489505331403
2916,physician,0.004791825803541999,87.77968687911756
2917,pit,0.004779664794843749,87.7844665439124
2918,slide,0.004774585474151612,87.78924112938655
2919,axis,0.004771450283476959,87.79401257967002
2920,oral,0.004769630134229661,87.79878220980426
2921,gap,0.004766262532912982,87.80354847233717
2922,compute,0.004764509242131123,87.8083129815793
2923,residence,0.004753341280940601,87.81306632286025
2924,doc,0.004751979135752085,87.817818301996
2925,brown,0.004751645619630724,87.82256994761563
2926,outcome,0.004750266599382094,87.82732021421502
2927,strengthen,0.004748654739083645,87.83206886895411
2928,regime,0.004746826894780314,87.83681569584888
2929,rational,0.0047436250726139535,87.8415593209215
2930,latest,0.004734572938228994,87.84629389385974
2931,panic,0.0047342864100375255,87.85102818026978
2932,insane,0.004731093215193994,87.85575927348498
2933,compensation,0.004728315510572193,87.86048758899555
2934,dismiss,0.004725523743042265,87.8652131127386
2935,monitor,0.0047207194905414035,87.86993383222914
2936,stability,0.004712321603252307,87.87464615383239
2937,bride,0.0047069209469863945,87.87935307477937
2938,desperate,0.004705891839272269,87.88405896661865
2939,toilet,0.004702485439280454,87.88876145205793
2940,stimulate,0.004702474429266881,87.8934639264872
2941,wore,0.004696083356850902,87.89816000984405
2942,pill,0.004694261185385646,87.90285427102944
2943,likewise,0.004693145643904249,87.90754741667334
2944,sunday,0.004692537779485394,87.91223995445283
2945,midnight,0.0046922259510029695,87.91693218040383
2946,transformation,0.004691897814760326,87.9216240782186
2947,regulate,0.004689192382905874,87.92631327060151
2948,opera,0.0046884712609312346,87.93100174186245
2949,reflection,0.004688109425074436,87.93568985128752
2950,drown,0.004685603320004845,87.94037545460752
2951,grandmother,0.004684948714028235,87.94506040332155
